cve_id,datePublished,dateUpdated,descriptions,product_l,epss_l,percentile,priority_l,cweId,note_id,Note#,Title,Priority,CVSS,priority,epss,cvss,cvss_version,cvss_severity,kev,ransomware,kev_source,cpe,vendor,product,vector,sap_note_year
CVE-2023-49058,2023-12-12T01:01:07.964Z,2024-08-02T21:46:29.250Z,"SAP Master Data Governance File Upload application allows an attacker to exploit insufficient validation of path information provided by users, thus characters representing ‘traverse to parent directory’ are passed through to the file APIs. As a result, it has a low impact to the confidentiality.

",SAP Master Data Governance,0.00078,0.36361,D,CWE-22,['3363690'],CVE-2023-49058,"SAP Master Data Governance File Upload application allows an attacker to exploit insufficient validation of path information provided by users, thus characters representing &#8216;traverse to parent directory&#8217; are passed through to the file APIs. As a result, it has a low impact to the confidentiality.",Low,3.5,Priority 4,0.00078,3.5,CVSS 3.1,LOW,,,VULNCHECK,cpe:2.3:a:sap:master_data_governance:731:*:*:*:*:*:*:*,sap,master_data_governance,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:N/A:N,2023
CVE-2023-42481,2023-12-12T01:00:19.249Z,2024-09-28T22:13:37.167Z,"In SAP Commerce Cloud - versions HY_COM 1905, HY_COM 2005, HY_COM2105, HY_COM 2011, HY_COM 2205, COM_CLOUD 2211, a locked B2B user can misuse the forgotten password functionality to un-block his user account again and re-gain access if SAP Commerce Cloud - Composable Storefront is used as storefront, due to weak access controls in place. This leads to a considerable impact on confidentiality and integrity.",SAP Commerce Cloud,0.00064,0.30221,B,CWE-640,['3394567'],CVE-2023-42481,"In SAP Commerce Cloud - versions HY_COM 1905, HY_COM 2005, HY_COM2105, HY_COM 2011, HY_COM 2205, COM_CLOUD 2211, a locked B2B user can misuse the forgotten password functionality to un-block his user account again and re-gain access if SAP Commerce Cloud - Composable Storefront is used as storefront, due to weak access controls in place. This leads to a considerable impact on confidentiality and integrity.",High,8.1,Priority 2,0.00064,8.1,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:8.1:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2023
CVE-2023-42478,2023-12-12T00:58:53.443Z,2024-08-02T19:23:39.646Z,"SAP Business Objects Business Intelligence Platform is vulnerable to stored XSS allowing an attacker to upload agnostic documents in the system which when opened by any other user could lead to high impact on integrity of the application.

",Business Objects BI Platform,0.00053,0.23747,B,CWE-79,['3382353'],CVE-2023-42478,SAP Business Objects Business Intelligence Platform is vulnerable to stored XSS allowing an attacker to upload agnostic documents in the system which when opened by any other user could lead to high impact on integrity of the application.,High,7.5,Priority 2,0.00053,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:H/A:L,2023
CVE-2023-42477,2023-10-10T01:37:54.816Z,2024-09-18T18:55:58.441Z,"SAP NetWeaver AS Java (GRMG Heartbeat application) - version 7.50, allows an attacker to send a crafted request from a vulnerable web application, causing limited impact on confidentiality and integrity of the application.

",SAP NetWeaver AS Java,0.00068,0.32409,B,CWE-918,['3333426'],CVE-2023-42477,"SAP NetWeaver AS Java (GRMG Heartbeat application) - version 7.50, allows an attacker to send a crafted request from a vulnerable web application, causing limited impact on confidentiality and integrity of the application.",Medium,6.5,Priority 2,0.00068,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.50:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,2023
CVE-2023-42476,2023-12-12T00:58:05.617Z,2024-08-02T19:23:40.085Z,"SAP Business Objects Web Intelligence - version 420,  allows an authenticated attacker to inject JavaScript code into Web Intelligence documents which is then executed in the victim’s browser each time the vulnerable page is visited. Successful exploitation can lead to exposure of the data that the user has access to. In the worst case, attacker could access data from reporting databases.

",SAP BusinessObjects Web Intelligence,0.00064,0.30221,B,CWE-79,['3382353'],CVE-2023-42476,"SAP Business Objects Web Intelligence - version 420, allows an authenticated attacker to inject JavaScript code into Web Intelligence documents which is then executed in the victim&#8217;s browser each time the vulnerable page is visited. Successful exploitation can lead to exposure of the data that the user has access to. In the worst case, attacker could access data from reporting databases.",Medium,6.8,Priority 2,0.00064,6.8,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_web_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_web_intelligence,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:N/A:N,2023
CVE-2023-42474,2023-10-10T01:36:59.916Z,2024-09-18T19:08:59.551Z,"SAP BusinessObjects Web Intelligence - version 420, has a URL with parameter that could be vulnerable to XSS attack. The attacker could send a malicious link to a user that would possibly allow an attacker to retrieve the sensitive information.

",SAP BusinessObjects Web Intelligence,0.00053,0.23747,B,CWE-79,['3372991'],CVE-2023-42474,"SAP BusinessObjects Web Intelligence - version 420, has a URL with parameter that could be vulnerable to XSS attack. The attacker could send a malicious link to a user that would possibly allow an attacker to retrieve the sensitive information.",Medium,6.8,Priority 2,0.00053,6.8,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_web_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_web_intelligence,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:N/A:N,2023
CVE-2023-42472,2023-09-12T01:58:32.439Z,2024-09-26T14:44:15.752Z,"Due to insufficient file type validation, SAP BusinessObjects Business Intelligence Platform (Web Intelligence HTML interface) - version 420, allows a report creator to upload files from local system into the report over the network. When uploading the image file, an authenticated attacker could intercept the request, modify the content type and the extension to read and modify sensitive data causing a high impact on confidentiality and integrity of the application.

",SAP BusinessObjects Business Intelligence Platform (Web Intelligence HTML interface),0.00064,0.30221,B,CWE-434,['3370490'],CVE-2023-42472,"Due to insufficient file type validation, SAP BusinessObjects Business Intelligence Platform (Web Intelligence HTML interface) - version 420, allows a report creator to upload files from local system into the report over the network. When uploading the image file, an authenticated attacker could intercept the request, modify the content type and the extension to read and modify sensitive data causing a high impact on confidentiality and integrity of the application.",High,8.7,Priority 2,0.00064,8.7,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,2023
CVE-2023-41369,2023-09-12T01:59:03.570Z,2024-09-25T15:33:02.395Z,"The Create Single Payment application of SAP S/4HANA - versions 100, 101, 102, 103, 104, 105, 106, 107, 108, allows an attacker to upload the XML file as an attachment. When clicked on the XML file in the attachment section, the file gets opened in the browser to cause the entity loops to slow down the browser.

",SAP S/4HANA (Create Single Payment application),0.00078,0.36388,D,CWE-611,['3369680'],CVE-2023-41369,"The Create Single Payment application of SAP S/4HANA - versions 100, 101, 102, 103, 104, 105, 106, 107, 108, allows an attacker to upload the XML file as an attachment. When clicked on the XML file in the attachment section, the file gets opened in the browser to cause the entity loops to slow down the browser.",Low,3.5,Priority 4,0.00078,3.5,CVSS 3.1,LOW,,,VULNCHECK,cpe:2.3:a:sap:s\/4_hana:100:*:*:*:*:*:*:*,sap,s\/4_hana,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:L,2023
CVE-2023-41367,2023-09-12T01:59:55.915Z,2024-09-26T14:38:15.247Z,"Due to missing authentication check in webdynpro application, an unauthorized user in SAP NetWeaver (Guided Procedures) - version 7.50, can gain access to admin view of specific function anonymously. On successful exploitation of vulnerability under specific circumstances, attacker can view user’s email address. There is no integrity/availability impact.

",SAP NetWeaver (Guided Procedures),0.00068,0.32409,D,CWE-306,['3348142'],CVE-2023-41367,"Due to missing authentication check in webdynpro application, an unauthorized user in SAP NetWeaver (Guided Procedures) - version 7.50, can gain access to admin view of specific function anonymously. On successful exploitation of vulnerability under specific circumstances, attacker can view user&#8217;s email address. There is no integrity/availability impact.",Medium,5.3,Priority 4,0.00068,5.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver:7.50:*:*:*:*:*:*:*,sap,netweaver,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2023
CVE-2023-41366,2023-11-14T01:01:07.759Z,2024-09-03T14:30:54.957Z,"Under certain condition SAP NetWeaver Application Server ABAP - versions KERNEL 722, KERNEL 7.53, KERNEL 7.77, KERNEL 7.85, KERNEL 7.89, KERNEL 7.54, KERNEL 7.91, KERNEL 7.92, KERNEL 7.93, KERNEL 7.94, KERNEL64UC 7.22, KERNEL64UC 7.22EXT, KERNEL64UC 7.53, KERNEL64NUC 7.22, KERNEL64NUC 7.22EXT, allows an unauthenticated attacker to access the unintended data due to the lack of restrictions applied which may lead to low impact in confidentiality and no impact on the integrity and availability of the application.

",SAP NetWeaver Application Server ABAP and ABAP Platform,0.00075,0.35154,D,CWE-497,['3362849'],CVE-2023-41366,"Under certain condition SAP NetWeaver Application Server ABAP - versions KERNEL 722, KERNEL 7.53, KERNEL 7.77, KERNEL 7.85, KERNEL 7.89, KERNEL 7.54, KERNEL 7.91, KERNEL 7.92, KERNEL 7.93, KERNEL 7.94, KERNEL64UC 7.22, KERNEL64UC 7.22EXT, KERNEL64UC 7.53, KERNEL64NUC 7.22, KERNEL64NUC 7.22EXT, allows an unauthenticated attacker to access the unintended data due to the lack of restrictions applied which may lead to low impact in confidentiality and no impact on the integrity and availability of the application.",Medium,5.3,Priority 4,0.00075,5.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:kernel_7.22:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2023
CVE-2023-41365,2023-10-10T01:35:57.645Z,2024-09-26T18:25:09.283Z,"SAP Business One (B1i) - version 10.0, allows an authorized attacker to retrieve the details stack trace of the fault message to conduct the XXE injection, which will lead to information disclosure. After successful exploitation, an attacker can cause limited impact on the confidentiality and no impact to the integrity and availability.",SAP Business One (B1i),0.00053,0.23747,D,CWE-209,['3338380'],CVE-2023-41365,"SAP Business One (B1i) - version 10.0, allows an authorized attacker to retrieve the details stack trace of the fault message to conduct the XXE injection, which will lead to information disclosure. After successful exploitation, an attacker can cause limited impact on the confidentiality and no impact to the integrity and availability.",Medium,4.3,Priority 4,0.00053,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2023
CVE-2023-40624,2023-09-12T02:00:30.824Z,2024-09-25T20:15:00.246Z,"SAP NetWeaver AS ABAP (applications based on Unified Rendering) - versions SAP_UI 754, SAP_UI 755, SAP_UI 756, SAP_UI 757, SAP_UI 758, SAP_BASIS 702, SAP_BASIS 731, allows an attacker to inject JavaScript code that can be executed in the web-application. An attacker could thereby control the behavior of this web-application.

",SAP NetWeaver AS ABAP (applications based on Unified Rendering),0.00053,0.23671,D,CWE-79,['3323163'],CVE-2023-40624,"SAP NetWeaver AS ABAP (applications based on Unified Rendering) - versions SAP_UI 754, SAP_UI 755, SAP_UI 756, SAP_UI 757, SAP_UI 758, SAP_BASIS 702, SAP_BASIS 731, allows an attacker to inject JavaScript code that can be executed in the web-application. An attacker could thereby control the behavior of this web-application.",Medium,5.5,Priority 4,0.00053,5.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:702:*:*:*:sap_basis:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,2023
CVE-2023-40623,2023-09-12T02:02:38.194Z,2024-09-25T15:28:05.273Z,"SAP BusinessObjects Suite Installer - version 420, 430, allows an attacker within the network to create a directory under temporary directory and link it to a directory with operating system files. On successful exploitation the attacker can delete all the operating system files causing a limited impact on integrity and completely compromising the availability of the system.

",SAP BusinessObjects Suite (Installer),0.00073,0.34319,B,CWE-1386,['3317702'],CVE-2023-40623,"SAP BusinessObjects Suite Installer - version 420, 430, allows an attacker within the network to create a directory under temporary directory and link it to a directory with operating system files. On successful exploitation the attacker can delete all the operating system files causing a limited impact on integrity and completely compromising the availability of the system.",Medium,6.2,Priority 2,0.00073,6.2,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects:420:*:*:*:-:*:*:*,sap,businessobjects,CVSS:3.1/AV:A/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:H,2023
CVE-2023-40622,2023-09-12T02:03:05.907Z,2024-09-28T22:11:29.586Z,"SAP BusinessObjects Business Intelligence Platform (Promotion Management) - versions 420, 430, under certain condition allows an authenticated attacker to view sensitive information which is otherwise restricted. On successful exploitation, the attacker can completely compromise the application causing high impact on confidentiality, integrity, and availability.",SAP BusinessObjects Business Intelligence Platform (Promotion Management),0.00089,0.39727,B,CWE-732,['3320355'],CVE-2023-40622,"SAP BusinessObjects Business Intelligence Platform (Promotion Management) - versions 420, 430, under certain condition allows an authenticated attacker to view sensitive information which is otherwise restricted. On successful exploitation, the attacker can completely compromise the application causing high impact on confidentiality, integrity, and availability.",Hot News,9.9,Priority 2,0.00089,9.9,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2023
CVE-2023-40621,2023-09-12T02:10:22.051Z,2024-09-25T15:25:02.097Z,"SAP PowerDesigner Client - version 16.7, allows an unauthenticated attacker to inject VBScript code in a document and have it opened by an unsuspecting user, to have it executed by the application on behalf of the user. The application has a security option to disable or prompt users before untrusted scripts are executed, but this is not set as default.",SAP PowerDesigner Client,0.00086,0.38863,B,CWE-94,[],CVE-2023-40621,"SAP PowerDesigner Client - version 16.7, allows an unauthenticated attacker to inject VBScript code in a document and have it opened by an unsuspecting user, to have it executed by the application on behalf of the user. The application has a security option to disable or prompt users before untrusted scripts are executed, but this is not set as default.",Medium,6.3,Priority 2,0.00086,6.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:powerdesigner:16.7:*:*:*:*:*:*:*,sap,powerdesigner,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,2023
CVE-2023-40310,2023-10-10T01:35:28.068Z,2024-09-18T19:07:54.006Z,"SAP PowerDesigner Client - version 16.7, does not sufficiently validate BPMN2 XML document imported from an untrusted source. As a result, URLs of external entities in BPMN2 file, although not used, would be accessed during import. A successful attack could impact availability of SAP PowerDesigner Client.

",SAP PowerDesigner Client,0.00088,0.39544,B,CWE-112,['3357154'],CVE-2023-40310,"SAP PowerDesigner Client - version 16.7, does not sufficiently validate BPMN2 XML document imported from an untrusted source. As a result, URLs of external entities in BPMN2 file, although not used, would be accessed during import. A successful attack could impact availability of SAP PowerDesigner Client.",Medium,6.5,Priority 2,0.00088,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:powerdesigner:16.7:*:*:*:*:*:*:*,sap,powerdesigner,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2023
CVE-2023-40309,2023-09-12T02:21:19.058Z,2024-09-28T22:10:46.845Z,"SAP CommonCryptoLib does not perform necessary authentication checks, which may result in missing or wrong authorization checks for an authenticated user, resulting in escalation of privileges. Depending on the application and the level of privileges acquired, an attacker could abuse functionality restricted to a particular user group as well as read, modify or delete restricted data.",SAP CommonCryptoLib,0.00187,0.56657,B,CWE-863,['3340576'],CVE-2023-40309,"SAP CommonCryptoLib does not perform necessary authentication checks, which may result in missing or wrong authorization checks for an authenticated user, resulting in escalation of privileges. Depending on the application and the level of privileges acquired, an attacker could abuse functionality restricted to a particular user group as well as read, modify or delete restricted data.",Hot News,9.8,Priority 2,0.00187,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:commoncryptolib:8.0.0:*:*:*:*:*:*:*,sap,commoncryptolib,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2023
CVE-2023-40308,2023-09-12T01:21:15.083Z,2024-09-26T18:22:53.534Z,"SAP CommonCryptoLib allows an unauthenticated attacker to craft a request, which when submitted to an open port causes a memory corruption error in a library which in turn causes the target component to crash making it unavailable. There is no ability to view or modify any information.",SAP CommonCryptoLib,0.00097,0.42136,B,CWE-787,['3327896'],CVE-2023-40308,"SAP CommonCryptoLib allows an unauthenticated attacker to craft a request, which when submitted to an open port causes a memory corruption error in a library which in turn causes the target component to crash making it unavailable. There is no ability to view or modify any information.",High,7.5,Priority 2,0.00097,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:commoncryptolib:8.0.0:*:*:*:*:*:*:*,sap,commoncryptolib,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023
CVE-2023-40307,2023-09-28T13:55:49.371Z,2024-09-23T15:05:06.102Z,"An attacker with standard privileges on macOS when requesting administrator privileges from the application can submit input which causes a buffer overflow resulting in a crash of the application. This could make the application unavailable and allow reading or modification of data.

",SAP Privileges,0.00043,0.11433,B,CWE-787,[],CVE-2023-40307,An attacker with standard privileges on macOS when requesting administrator privileges from the application can submit input which causes a buffer overflow resulting in a crash of the application. This could make the application unavailable and allow reading or modification of data.,Medium,6.3,Priority 2,0.00043,6.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:privileges:*:*:*:*:*:macos:*:*,sap,privileges,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L,2023
CVE-2023-40306,2023-09-08T21:05:24.877Z,2024-09-25T20:04:01.418Z,"SAP S/4HANA Manage Catalog Items and Cross-Catalog searches Fiori apps allow an attacker to redirect users to a malicious site due to insufficient URL validation. As a result, it may have a slight impact on confidentiality and integrity.",SAP S/4HANA (Manage Catalog Items and Cross-Catalog search),0.00068,0.32409,B,CWE-601,['3156972'],CVE-2023-40306,"SAP S/4HANA Manage Catalog Items and Cross-Catalog searches Fiori apps allow an attacker to redirect users to a malicious site due to insufficient URL validation. As a result, it may have a slight impact on confidentiality and integrity.",Medium,6.1,Priority 2,0.00068,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:s\/4hana:103:*:*:*:*:*:*:*,sap,s\/4hana,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2023
CVE-2023-39440,2023-08-08T00:49:17.862Z,2024-10-08T16:25:51.455Z,"In SAP BusinessObjects Business Intelligence - version 420,  If a user logs in to a particular program, under certain specific conditions memory might not be cleared up properly, due to which attacker might be able to get access to user credentials. For a successful attack, the attacker needs to have local access to the system. There is no impact on availability and integrity.",SAP BusinessObjects Business Intelligence,0.00043,0.11433,D,CWE-312,['3312586'],CVE-2023-39440,"In SAP BusinessObjects Business Intelligence - version 420, If a user logs in to a particular program, under certain specific conditions memory might not be cleared up properly, due to which attacker might be able to get access to user credentials. For a successful attack, the attacker needs to have local access to the system. There is no impact on availability and integrity.",Medium,4.4,Priority 4,0.00043,4.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:N/A:N,2023
CVE-2023-39439,2023-08-08T00:49:01.594Z,2024-09-28T22:08:55.861Z,"SAP Commerce Cloud may accept an empty passphrase for user ID and passphrase authentication, allowing users to log into the system without a passphrase.",SAP Commerce,0.00214,0.594,B,CWE-258,['3346500'],CVE-2023-39439,"SAP Commerce Cloud may accept an empty passphrase for user ID and passphrase authentication, allowing users to log into the system without a passphrase.",High,8.8,Priority 2,0.00214,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:2211:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2023
CVE-2023-39437,2023-08-08T00:48:38.640Z,2024-10-11T22:21:09.655Z,"SAP business One allows - version 10.0, allows an attacker to insert malicious code into the content of a web page or application and gets it delivered to the client, resulting to Cross-site scripting. This could lead to harmful action affecting the Confidentiality, Integrity and Availability of the application.

",SAP Business One,0.00053,0.23747,B,CWE-79,['3358300'],CVE-2023-39437,"SAP business One allows - version 10.0, allows an attacker to insert malicious code into the content of a web page or application and gets it delivered to the client, resulting to Cross-site scripting. This could lead to harmful action affecting the Confidentiality, Integrity and Availability of the application.",High,7.6,Priority 2,0.00053,7.6,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L,2023
CVE-2023-39436,2023-08-08T00:48:18.892Z,2024-10-15T20:13:19.519Z,"SAP Supplier Relationship Management -versions 600, 602, 603, 604, 605, 606, 616, 617, allows an unauthorized attacker to discover information relating to SRM within Vendor Master Data for Business Partners replication functionality.This information could be used to allow the attacker to specialize their attacks against SRM.",SAP Supplier Relationship Management,0.00075,0.35291,D,CWE-306,['2067220'],CVE-2023-39436,"SAP Supplier Relationship Management -versions 600, 602, 603, 604, 605, 606, 616, 617, allows an unauthorized attacker to discover information relating to SRM within Vendor Master Data for Business Partners replication functionality.This information could be used to allow the attacker to specialize their attacks against SRM.",Medium,5.8,Priority 4,0.00075,5.8,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:supplier_relationship_management:600:*:*:*:*:*:*:*,sap,supplier_relationship_management,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:N,2023
CVE-2023-39245,2024-02-15T13:03:27.157Z,2024-08-16T18:03:17.756Z,"
DELL ESI (Enterprise Storage Integrator) for SAP LAMA, version 10.0, contains an information disclosure vulnerability in EHAC component. An remote unauthenticated attacker could potentially exploit this vulnerability by eavesdropping the network traffic to gain admin level credentials.

",ESI (Enterprise Storage Integrator) for SAP LAMA,0.00105,0.44447,B,CWE-319,[],CVE-2023-39245,"DELL ESI (Enterprise Storage Integrator) for SAP LAMA, version 10.0, contains an information disclosure vulnerability in EHAC component. An remote unauthenticated attacker could potentially exploit this vulnerability by eavesdropping the network traffic to gain admin level credentials.",Hot News,9.8,Priority 2,0.00105,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:dell:enterprise_storage_integrator_for_sap_landscape_management:*:*:*:*:*:*:*:*,dell,enterprise_storage_integrator_for_sap_landscape_management,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2023
CVE-2023-39244,2024-02-15T12:56:45.143Z,2024-08-22T13:25:46.986Z,"DELL ESI (Enterprise Storage Integrator) for SAP LAMA, version 10.0, contains an information disclosure vulnerability in EHAC component. An remote unauthenticated attacker could potentially exploit this vulnerability by eavesdropping the network traffic to gain admin level credentials.",ESI (Enterprise Storage Integrator) for SAP LAMA,0.00105,0.44447,B,CWE-284,[],CVE-2023-39244,"DELL ESI (Enterprise Storage Integrator) for SAP LAMA, version 10.0, contains an information disclosure vulnerability in EHAC component. An remote unauthenticated attacker could potentially exploit this vulnerability by eavesdropping the network traffic to gain admin level credentials.",High,7.3,Priority 2,0.00105,7.3,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:dell:enterprise_storage_integrator_for_sap_landscape_management:*:*:*:*:*:*:*:*,dell,enterprise_storage_integrator_for_sap_landscape_management,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2023
CVE-2023-37492,2023-08-08T00:47:40.255Z,2024-10-08T16:26:09.133Z,"SAP NetWeaver Application Server ABAP and ABAP Platform - versions SAP_BASIS 700, SAP_BASIS 701, SAP_BASIS 702, SAP_BASIS 731, SAP_BASIS 740, SAP_BASIS 750, SAP_BASIS 752, SAP_BASIS 753, SAP_BASIS 754, SAP_BASIS 755, SAP_BASIS 756, SAP_BASIS 757, SAP_BASIS 758, SAP_BASIS 793, SAP_BASIS 804, does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. This could allow an attacker to read sensitive information which can be used in a subsequent serious attack.",SAP NetWeaver AS ABAP and ABAP Platform,0.00062,0.29362,D,CWE-863,['3348000'],CVE-2023-37492,"SAP NetWeaver Application Server ABAP and ABAP Platform - versions SAP_BASIS 700, SAP_BASIS 701, SAP_BASIS 702, SAP_BASIS 731, SAP_BASIS 740, SAP_BASIS 750, SAP_BASIS 752, SAP_BASIS 753, SAP_BASIS 754, SAP_BASIS 755, SAP_BASIS 756, SAP_BASIS 757, SAP_BASIS 758, SAP_BASIS 793, SAP_BASIS 804, does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. This could allow an attacker to read sensitive information which can be used in a subsequent serious attack.",Medium,4.9,Priority 4,0.00062,4.9,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:sap_basis:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,2023
CVE-2023-37491,2023-08-08T00:46:40.819Z,2024-10-22T19:40:56.499Z,"The ACL (Access Control List) of SAP Message Server - versions KERNEL 7.22, KERNEL 7.53, KERNEL 7.54, KERNEL 7.77, RNL64UC 7.22, RNL64UC 7.22EXT, RNL64UC 7.53, KRNL64NUC 7.22, KRNL64NUC 7.22EXT, can be bypassed in certain conditions, which may enable an authenticated malicious user to enter the network of the SAP systems served by the attacked SAP Message server. This may lead to unauthorized read and write of data as well as rendering the system unavailable.",SAP Message Server,0.00093,0.41187,B,CWE-863,['3344295'],CVE-2023-37491,"The ACL (Access Control List) of SAP Message Server - versions KERNEL 7.22, KERNEL 7.53, KERNEL 7.54, KERNEL 7.77, RNL64UC 7.22, RNL64UC 7.22EXT, RNL64UC 7.53, KRNL64NUC 7.22, KRNL64NUC 7.22EXT, can be bypassed in certain conditions, which may enable an authenticated malicious user to enter the network of the SAP systems served by the attacked SAP Message server. This may lead to unauthorized read and write of data as well as rendering the system unavailable.",High,7.5,Priority 2,0.00093,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:message_server:kernel_7.22:*:*:*:*:*:*:*,sap,message_server,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2023
