cve_id,datePublished,dateUpdated,descriptions,product_l,epss_l,percentile,priority_l,cweId,note_id,Note#,Title,Priority,CVSS,priority,epss,cvss,cvss_version,cvss_severity,kev,ransomware,kev_source,cpe,vendor,product,vector,sap_note_year
CVE-2022-32247,2022-07-12T20:27:32,2024-08-03T07:39:50.129Z,"SAP NetWeaver Enterprise Portal - versions 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50, is susceptible to script execution attack by an unauthenticated attacker due to improper sanitization of the User inputs while interacting on the Network. On successful exploitation, an attacker can view or modify information causing a limited impact on confidentiality and integrity of the application.",SAP NetWeaver Enterprise Portal,0.00084,0.37924,D,CWE-79,[],3208880,"nan Product - SAP NetWeaver Enterprise Portal, Versions - 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50 [CVE-2022-32247] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Enterprise Portal",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_enterprise_portal:7.10:*:*:*:*:*:*:*,sap,netweaver_enterprise_portal,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-35224,2022-07-12T20:30:20,2024-08-03T09:29:17.428Z,"SAP Enterprise Portal - versions 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. This attack can be used to non-permanently deface or modify portal content. The execution of script content by a victim registered on the portal could compromise the confidentiality and integrity of victim�s web browser session.",SAP Enterprise Portal,0.00078,0.3637,D,CWE-79,[],3209557,"nan Product - SAP NetWeaver Enterprise Portal, Versions - 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50 [CVE-2022-35224] Cross-Site Scripting (XSS) vulnerability in SAP Enterprise Portal",Medium,6.1,Priority 2,0.00078,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:enterprise_portal:7.10:*:*:*:*:*:*:*,sap,enterprise_portal,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-35227,2022-07-12T20:28:29,2024-08-03T09:29:17.456Z,"A vulnerability in SAP NW EP (WPC) - versions 7.30, 7.31, 7.40, 7.50, which does not sufficiently validate user-controlled input, allows a remote attacker to conduct a Cross-Site (XSS) scripting attack. A successful exploit could allow the attacker to execute arbitrary script code which could lead to stealing or modifying of authentication information of the user, such as data relating to his or her current session.",SAP NetWeaver Enterprise Portal (WPC),0.00112,0.45682,D,CWE-79,[],3210779,"nan Product - SAP Enterprise Portal, Versions - 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50 [CVE-2022-35227] Cross-Site Scripting (XSS) vulnerability in SAP NW EP WPC",Medium,6.1,Priority 2,0.00112,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_enterprise_portal:7.30:*:*:*:*:*:*:*,sap,netweaver_enterprise_portal,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-35169,2022-07-12T20:28:08,2024-08-03T09:29:17.419Z,"SAP BusinessObjects Business Intelligence Platform (LCM) - versions 420, 430, allows an attacker with an admin privilege to read and decrypt LCMBIAR file's password under certain conditions, enabling the attacker to modify the password or import the file into another system causing high impact on confidentiality but a limited impact on the availability and integrity of the application.",SAP BusinessObjects Business Intelligence Platform (LCM),0.00092,0.4103,D,CWE-200,[],3211760,"nan Product - SAP NetWeaver Enterprise Portal (WPC), Versions - 7.30, 7.31, 7.40, 7.50 [CVE-2022-35169] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (LCM)",Medium,6.1,Priority 2,0.00092,6.0,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:L,2022
CVE-2022-31591,2022-07-12T20:27:08,2024-08-03T07:19:06.822Z,"SAP BusinessObjects BW Publisher Service - versions 420, 430, uses a search path that contains an unquoted element. A local attacker can gain elevated privileges by inserting an executable file in the path of the affected service",SAP BusinessObjects (BW Publisher Service),0.00042,0.05072,D,CWE-428,[],3194361,"nan Product - SAP BusinessObjects Business Intelligence Platform (LCM), Versions - 420, 430 [CVE-2022-31591] Privilege Escalation vulnerability in SAP BusinessObjects",Medium,6.0,Priority 2,0.00042,7.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_bw_publisher_service:420:*:*:*:*:*:*:*,sap,businessobjects_bw_publisher_service,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-32246,2022-07-12T20:26:21,2024-08-03T07:39:50.334Z,"SAP Busines Objects Business Intelligence Platform (Visual Difference Application) - versions 420, 430, allows an authenticated attacker who has access to BI admin console to send crafted queries and extract data from the SQL backend. On successful exploitation, the attacker can cause limited impact on confidentiality and integrity of the application",SAP BusinessObjects Business Intelligence Platform (Visual Difference Application),0.00054,0.25334,D,CWE-89,[],3167430,"(BW Publisher Service) Product - SAP BusinessObjects BW Publisher Service, Versions - 420,430 [CVE-2022-32246] SQL Injection vulnerability in SAP BusinessObjects Business Intelligence Platform (Visual Difference Application)",Medium,5.6,Priority 4,0.00054,4.6,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,2022
CVE-2022-31598,2022-07-12T20:26:25,2024-08-03T07:25:59.514Z,"Due to insufficient input validation, SAP Business Objects - version 420, allows an authenticated attacker to submit a malicious request through an allowed operation. On successful exploitation, an attacker can view or modify information causing a limited impact on confidentiality and integrity of the application.",SAP Business Objects,0.00054,0.25334,D,CWE-345,[],3203079,"nan Product - SAP BusinessObjects Business Intelligence Platform (Visual Difference Application), Versions - 420, 430 [CVE-2022-31598] Cross-Site Scripting (XSS) vulnerability in SAP Business",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-31597,2022-07-12T20:27:00,2024-08-03T07:25:59.513Z,"Within SAP S/4HANA - versions S4CORE 101, 102, 103, 104, 105, 106, SAPSCORE 127, the application business partner extension for Spain/Slovakia does not perform necessary authorization checks for a low privileged authenticated user over the network, resulting in escalation of privileges leading to low impact on confidentiality and integrity of the data.",SAP S/4HANA,0.00054,0.25334,D,CWE-862,[],3213279,"Objects Product - SAP Business Objects, Version - 420 [CVE-2022-31597] Missing Authorization check in business partner extension for Spain/Slovakia",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:s\/4hana:101:*:*:*:*:*:*:*,sap,s\/4hana,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2022
CVE-2022-35168,2022-07-12T20:27:54,2024-08-03T09:29:17.420Z,"Due to improper input sanitization of XML input in SAP Business One - version 10.0, an attacker can perform a denial-of-service attack rendering the system temporarily inoperative.",SAP Business one,0.00101,0.42858,D,CWE-611,[],3213826,"nan Product - SAP S/4HANA, Versions - S4CORE 101, 102, 103, 104, 105, 106, SAPSCORE 127 [CVE-2022-35168] Denial of Service vulnerability in SAP Business One",Medium,5.4,Priority 2,0.00101,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022
CVE-2022-32248,2022-07-12T20:27:22,2024-08-03T07:39:51.053Z,"Due to missing input validation in the Manage Checkbooks component of SAP S/4HANA - version 101, 102, 103, 104, 105, 106, an attacker could insert or edit the value of an existing field in the database. This leads to an impact on the integrity of the data.",SAP S/4HANA,0.00078,0.36085,D,CWE-20,[],3211203,"nan Product - SAP Business one, Version - 10.0 [CVE-2022-32248] Missing Input Validation in Manage Checkbooks",Medium,4.3,Priority 4,0.00078,5.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:s\/4hana:101:*:*:*:*:*:*:*,sap,s\/4hana,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2022
CVE-2022-31592,2022-07-12T20:26:34,2024-08-03T07:19:06.825Z,"The application SAP Enterprise Extension Defense Forces & Public Security - versions 605, 606, 616,617,618, 802, 803, 804, 805, 806, does not perform necessary authorization checks for an authenticated user over the network, resulting in escalation of privileges leading to a limited impact on confidentiality.",SAP Enterprise Extension Defense Forces & Public Security (EA-DFPS),0.00054,0.25334,D,CWE-862,[],3216161,"component of SAP S/4HANA Product - SAP S/4HANA, Versions - 101, 102, 103, 104, 105, 106 [CVE-2022-31592] Missing Authorization check in EA-DFPS",Medium,4.3,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:enterprise_extension_defense_forces_\&_public_security:605:*:*:*:*:*:*:*,sap,enterprise_extension_defense_forces_\&_public_security,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2022
CVE-2022-35171,2022-07-12T20:28:13,2024-08-03T09:29:17.455Z,"When a user opens manipulated JPEG 2000 (.jp2, jp2k.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application. The file format details along with their CVE relevant information can be found below",SAP 3D Visual Enterprise Viewer,0.00057,0.26349,D,CWE-20,[],3196280,"Product - SAP Enterprise Extension Defense Forces & Public Security (EA- DFPS), Versions - 605, 606, 616,617,618, 802, 803, 804, 805, 806 [CVE-2022-35171] Improper Input Validation in SAP 3D Visual Enterprise",Medium,4.3,Priority 4,0.00057,5.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2022
CVE-2022-31594,2022-06-14T18:44:35,2024-08-03T07:19:06.843Z,A highly privileged user can exploit SUID-root program to escalate his privileges to root on a local Unix system.,SAP Adaptive Server Enterprise (ASE),0.00044,0.14863,D,CWE-269,[],3220746,"Viewer Product - SAP 3D Visual Enterprise Viewer, Version - 9.0 Update to Security Note released on June 2022 Patch Day: [CVE-2022-31594] Privilege escalation vulnerability in SAP Adaptive Server",Low,3.3,Priority 2,0.00044,6.7,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:adaptive_server_enterprise:16.0:*:*:*:*:*:*:*,sap,adaptive_server_enterprise,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-31594,2022-06-14T18:44:35,2024-08-03T07:19:06.843Z,A highly privileged user can exploit SUID-root program to escalate his privileges to root on a local Unix system.,SAP Adaptive Server Enterprise (ASE),0.00044,0.14863,D,CWE-269,[],3202846,"component in SAP Netweaver Developer Studio (NWDS) Product - SAP NetWeaver Developer Studio (NWDS), Versions - 7.50 [CVE-2022-31594] Privilege escalation vulnerability in SAP Adaptive Server Enterprise (ASE)",Low,3.4,Priority 2,0.00044,6.7,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:adaptive_server_enterprise:16.0:*:*:*:*:*:*:*,sap,adaptive_server_enterprise,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-27668,2022-06-14T16:57:29,2024-08-03T05:33:00.474Z,"Depending on the configuration of the route permission table in file 'saprouttab', it is possible for an unauthenticated attacker to execute SAProuter administration commands in SAP NetWeaver and ABAP Platform - versions KERNEL 7.49, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, KRNL64NUC 7.49, KRNL64UC 7.49, SAP_ROUTER 7.53, 7.22, from a remote client, for example stopping the SAProuter, that could highly impact systems availability.",SAP NetWeaver and ABAP Platform,0.01063,0.84134,D,CWE-863,[],2622660,"nan Client Product - SAP Business Client, Version - 6.5 [CVE-2022-27668] Improper Access Control of SAProuter for SAP NetWeaver and ABAP Platform",Critical,10.0,Priority 2,0.01063,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:netweaver_as_abap:kernel_7.49:*:*:*:*:*:*:*,sap,netweaver_as_abap,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-31590,2022-06-14T18:39:21,2024-08-03T07:19:06.821Z,"SAP PowerDesigner Proxy - version 16.7, allows an attacker with low privileges and has local access, with the ability to work around system’s root disk access restrictions to Write/Create a program file on system disk root path, which could then be executed with elevated privileges of the application during application start up or reboot, potentially compromising Confidentiality, Integrity and Availability of the system.",SAP PowerDesigner Proxy 16.7,0.00044,0.14863,D,CWE-428,[],3158375,"Product - SAP NetWeaver and ABAP Platform, Versions - KERNEL 7.49, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, KRNL64NUC 7.49, KRNL64UC 7.49, SAP_ROUTER 7.53, 7.22 [CVE-2022-31590] Potential privilege escalation in SAP PowerDesigner",High,8.6,Priority 2,0.00044,7.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:powerdesigner_proxy:16.7:*:*:*:*:*:*:*,sap,powerdesigner_proxy,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-32235,2022-06-14T18:48:02,2024-08-03T07:39:49.607Z,"When a user opens manipulated AutoCAD (.dwg, TeighaTranslator.exe) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.00091,0.40751,D,CWE-20,[],3165801,"nan Product - SAP NetWeaver Application Server for ABAP and ABAP Platform, Version - 700, 701, 702, 710, 711, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, 787, 788 [Multiple CVEs] Improper Input Validation in SAP 3D Visual Enterprise Viewer CVEs - CVE-2022-32235, CVE-2022-32236, CVE-2022-32237, CVE-2022-",Medium,6.5,Priority 4,0.00091,5.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:*:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2022
CVE-2022-32239,2022-06-14T19:27:06,2024-08-03T07:39:50.223Z,"When a user opens manipulated JPEG 2000 (.jp2, jp2k.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.00058,0.26687,D,CWE-20,[],3206271,"nan 32238, CVE-2022-32239, CVE-2022-32240, CVE-2022-32241, CVE-2022- 32242, CVE-2022-32243 Product - SAP 3D Visual Enterprise Viewer, Version - 9.0 [CVE-2022-29618] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Development Infrastructure (Design Time Repository)",Medium,6.5,Priority 4,0.00058,5.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:*:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,2022
CVE-2022-29612,2022-06-14T16:59:05,2024-08-03T06:26:06.711Z,"SAP NetWeaver, ABAP Platform and SAP Host Agent - versions KERNEL 7.22, 7.49, 7.53, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, 8.04, KRNL64NUC 7.22, 7.22EXT, 7.49, KRNL64UC 7.22, 7.22EXT, 7.49, 7.53, 8.04, SAPHOSTAGENT 7.22, allows an authenticated user to misuse a function of sapcontrol webfunctionality(startservice) in Kernel which enables malicious users to retrieve information. On successful exploitation, an attacker can obtain technical information like system number or physical address, which is otherwise restricted, causing a limited impact on the confidentiality of the application.","SAP NetWeaver, ABAP Platform and SAP Host Agent",0.00054,0.25334,D,CWE-918,[],3197927,"nan Product - SAP NetWeaver Development Infrastructure (Design Time Repository), Versions - 7.30, 7.31, 7.40, 7.50 [CVE-2022-29612] Server-Side Request Forgery in SAP NetWeaver, ABAP Platform and SAP Host Agent Product - SAP NetWeaver, ABAP Platform and SAP Host Agent, Versions -",Medium,6.1,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:host_agent:7.22:*:*:*:*:*:*:*,sap,host_agent,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2022
CVE-2022-31589,2022-06-14T18:36:39,2024-08-03T07:19:06.823Z,"Due to improper authorization check, business users who are using Israeli File from SHAAM program (/ATL/VQ23 transaction), are granted more than needed authorization to perform certain transaction, which may lead to users getting access to data that would otherwise be restricted.","SAP ERP, localization for CEE countries.",0.00064,0.30641,D,CWE-863,[],3194674,"nan KERNEL 7.22, 7.49, 7.53, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, 8.04, KRNL64NUC 7.22, 7.22EXT, 7.49, KRNL64UC 7.22, 7.22EXT, 7.49, 7.53, 8.04, SAPHOSTAGENT 7.22 [CVE-2022-31589] Segregation of Duty vulnerability in IL FI-AP File from SHAAM program Product - SAP ERP, localization for CEE countries,  Versions - C-CEE 110_600,",Medium,5.0,Priority 2,0.00064,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:erp_financial_accounting:618:*:*:*:*:*:*:*,sap,erp_financial_accounting,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2022
CVE-2022-31595,2022-06-14T18:45:56,2024-08-03T07:19:06.842Z,"SAP Financial Consolidation - version 1010,�does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.

",SAP Financial Consolidation,0.00104,0.43931,D,CWE-862,[],3203065,"110_602, 110_603, 110_604, 110_700 Product - SAP Financials, Versions - SAP_FIN 618, 720 Product - SAP S/4Hana Core, Versions - S4CORE 100, 101, 102, 103, 104, 105, 106, 107, 108 [CVE-2022-31595] Privilege escalation vulnerability in SAP Financial Consolidation",Medium,5.0,Priority 2,0.00104,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:adaptive_server_enterprise:kernel_7.22:*:*:*:*:*:*:*,sap,adaptive_server_enterprise,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-29614,2022-06-14T18:27:16,2024-08-03T06:26:06.621Z,"SAP startservice - of SAP NetWeaver Application Server ABAP, Application Server Java, ABAP Platform and HANA Database - versions KERNEL 7.22, 7.49, 7.53, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, KRNL64NUC 7.22, 7.22EXT, 7.49, KRNL64UC 7.22, 7.22EXT, 7.49, 7.53, SAPHOSTAGENT 7.22, - on Unix systems, s-bit helper program sapuxuserchk, can be abused physically resulting in a privilege escalation of an attacker leading to low impact on confidentiality and integrity, but a profound impact on availability.","SAP NetWeaver AS ABAP, AS Java, ABAP Platform and HANA Database",0.00058,0.26739,D,CWE-269,[],3158815,"nan Product - SAP Adaptive Server Enterprise (ASE), Versions - KERNEL 7.22, 7.49, 7.53, KRNL64NUC 7.22, 7.22EXT, 7.49, KRNL64UC 7.22, 7.22EXT, 7.49, 7.53 [CVE-2022-29614] Privilege Escalation in SAP startservice of SAP NetWeaver AS ABAP, AS Java, ABAP Platform and HANA Database Product - SAP NetWeaver AS ABAP, AS Java, ABAP Platform and HANA",Medium,5.0,Priority 4,0.00058,5.0,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:host_agent:7.22:*:*:*:*:*:*:*,sap,host_agent,CVSS:3.1/AV:P/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:H,2022
CVE-2022-29615,2022-06-14T18:34:07,2024-08-03T06:26:06.624Z,"SAP NetWeaver Developer Studio (NWDS) - version 7.50, is based on Eclipse, which contains the logging framework log4j in version 1.x. The application's confidentiality and integrity could have a low impact due to the vulnerabilities associated with version 1.x.",SAP NetWeaver Developer Studio (NWDS),0.00044,0.14863,D,CWE-502,[],3158619,"nan Database, Versions - KERNEL 7.22, 7.49, 7.53, 7.77, 7.81, 7.85, 7.86, 7.87, 7.88, KRNL64NUC 7.22, 7.22EXT, 7.49, KRNL64UC 7.22, 7.22EXT, 7.49, 7.53, SAPHOSTAGENT 7.2 [CVE-2022-29615] Multiple vulnerabilities associated with Apache log4j 1.x",Medium,4.9,Priority 4,0.00044,3.4,CVSS 3.1,LOW,,,VULNCHECK,cpe:2.3:a:sap:netweaver_developer_studio:7.50:*:*:*:*:*:*:*,sap,netweaver_developer_studio,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3170990,[CVE-2022-22965] Central Security Note for Remote Code Execution vulnerability associated with Spring Framework [CVE-2022-22965] Remote Code Execution vulnerability associated with,Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3189409,"Spring Framework used in SAP Business One Cloud Product - SAP Business One Cloud, Version - 1.1 [CVE-2022-22965] Remote Code Execution vulnerability associated with",Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3171258,"Spring Framework used in SAP Commerce Product - SAP Commerce, Versions - 1905, 2005, 2105 & 2011 [CVE-2022-22965] Remote Code Execution vulnerability associated with",Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3022622,"Integration and Intelligence Product - SAP Manufacturing Integration and Intelligence, Versions - 15.1, 15.2, 15.3, 15.4 [CVE-2022-22965] Central Security Note for Remote Code Execution",Critical,9.9,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3170990,nan vulnerability associated with Spring Framework [CVE-2022-22965] Remote Code Execution vulnerability associated with,Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3189428,"Spring Framework used in SAP HANA Extended Application Services Product - SAP HANA Extended Application Services, Version - 1 [CVE-2022-22965] Remote Code Execution vulnerability associated with Spring Framework used in SAP Customer Checkout",Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-22965,2022-04-01T22:17:30,2024-08-03T03:28:42.725Z,"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",Spring Framework,0.97436,0.99975,A+,CWE-94,[],3187290,"nan Product - SAP Customer Checkout, Version - 2.0 Product - SAP Customer Checkout_SVR, Version - 2.0 [CVE-2022-22965] Remote Code Execution vulnerability associated with Spring Framework used in PowerDesigner Web (up to including 16.7 SP05",Critical,9.8,Priority 1+,0.97436,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:vmware:spring_framework:*:*:*:*:*:*:*:*,vmware,spring_framework,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
