cve_id,datePublished,dateUpdated,descriptions,product_l,epss_l,percentile,priority_l,cweId,note_id,Note#,Title,Priority,CVSS,priority,epss,cvss,cvss_version,cvss_severity,kev,ransomware,kev_source,cpe,vendor,product,vector,sap_note_year
CVE-2022-41215,2022-11-08T00:00:00,2024-08-03T12:35:49.613Z,"SAP NetWeaver ABAP Server and ABAP Platform allows an unauthenticated attacker to redirect users to a malicious site due to insufficient URL validation. This could lead to the user being tricked to disclose personal information.

",SAP NetWeaver ABAP Server and ABAP Platform,0.000830000,0.360770000,D,CWE-601,[],3251202,"[CVE-2022-41215] URL Redirection vulnerability in SAP NetWeaver ABAP Server and ABAP Platform Product - SAP NetWeaver ABAP Server and ABAP Platform, Versions - 700-702, 731, 740, 750-757, 789, 790",Medium,4.7,Priority 4,0.00083,4.7,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N,2022
CVE-2022-41263,2022-12-12T21:48:12.095Z,2024-08-03T12:42:44.077Z,"Due to a missing authentication check, SAP Business Objects Business Intelligence Platform (Web Intelligence) - versions 420, 430, allows an authenticated non-administrator attacker to modify the data source information for a document that is otherwise restricted. On successful exploitation, the attacker can modify information causing a limited impact on the integrity of the application.",Business Objects Business Intelligence Platform (Web intelligence),0.000460000,0.170100000,D,CWE-352,['3249648'],3249648,"[CVE-2022-41263] Missing authentication check vulnerability in SAP Business Objects Business Intelligence Platform (Web intelligence) Product -SAP Business Objects Business Intelligence Platform (Web intelligence), Versions - 420, 430",Medium,4.3,Priority 4,0.00046,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,2022
CVE-2022-41273,2022-12-13T03:08:32.732Z,2024-08-03T12:42:43.986Z,"Due to improper input sanitization in SAP Sourcing and SAP Contract Lifecycle Management - version 1100, an attacker can redirect a user to a malicious website. In order to perform this attack, the attacker sends an email to the victim with a manipulated link that appears to be a legitimate SAP Sourcing URL, since the victim doesn’t suspect the threat, they click on the link, log in to SAP Sourcing and CLM and at this point, they get redirected to a malicious website.            ",Sourcing and SAP Contract Lifecycle Management,0.000780000,0.341950000,D,CWE-601,['3270399'],3270399,"[CVE-2022-41273] URL Redirection vulnerability in SAP Sourcing and SAP Contract Lifecycle Management Product - SAP Sourcing and SAP Contract Lifecycle Management, Version - 1100",Medium,4.3,Priority 4,0.00078,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:contract_lifecycle_manager:1100:*:*:*:*:*:*:*,sap,contract_lifecycle_manager,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,2022
CVE-2022-41203,2022-11-08T00:00:00,2024-08-03T12:35:49.557Z,"In some workflow of SAP BusinessObjects BI Platform (Central Management Console and BI LaunchPad), an authenticated attacker with low privileges can intercept a serialized object in the parameters and substitute with another malicious serialized object, which leads to deserialization of untrusted data vulnerability. This could highly compromise the Confidentiality, Integrity, and Availability of the system.",SAP BusinessObjects Business Intelligence Platform (Central Management Console and BI Launchpad),0.001020000,0.424640000,D,CWE-502,[],3243924,"[CVE-2022-41203] Insecure Deserialization of Untrusted Data in SAP BusinessObjects Business Intelligence Platform (Central Management Console and BI Launchpad) Product - SAP BusinessObjects Business Intelligence Platform (Central Management Console and BI Launchpad), Versions - 4.2, 4.3",Hot News,9.9,Priority 2,0.00102,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:4.2:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-41204,2022-10-11T00:00:00,2024-08-03T12:35:49.564Z,"An attacker can change the content of an SAP Commerce - versions 1905, 2005, 2105, 2011, 2205, login page through a manipulated URL. They can inject code that allows them to redirect submissions from the affected login form to their own server. This allows them to steal credentials and hijack accounts. A successful attack could compromise the Confidentiality, Integrity, and Availability of the system.",SAP Commerce,0.002210000,0.604510000,D,CWE-601,[],3239152,"Update to Security Note released on October 2022 Patch Day: [CVE-2022-41204] Account hijacking through URL Redirection vulnerability in SAP Commerce login form Product – SAP Commerce, Versions - 1905, 2005, 2105, 2011, 2205",Hot News,9.6,Priority 2,0.00221,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:commerce:1905:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2022
CVE-2022-41204,2022-10-11T00:00:00,2024-08-03T12:35:49.564Z,"An attacker can change the content of an SAP Commerce - versions 1905, 2005, 2105, 2011, 2205, login page through a manipulated URL. They can inject code that allows them to redirect submissions from the affected login form to their own server. This allows them to steal credentials and hijack accounts. A successful attack could compromise the Confidentiality, Integrity, and Availability of the system.",SAP Commerce,0.002210000,0.604510000,D,CWE-601,[],3239152,"[CVE-2022-41204] Account hijacking through URL Redirection vulnerability in SAP Commerce login form Product – SAP Commerce, Versions - 1905, 2005, 2105, 2011, 2205",Hot News,9.6,Priority 2,0.00221,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:commerce:1905:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2022
CVE-2022-41214,2022-11-08T00:00:00,2024-08-03T12:35:49.660Z,"Due to insufficient input validation, SAP NetWeaver Application Server ABAP and ABAP Platform allows an attacker with high level privileges to use a remote enabled function to delete a file which is otherwise restricted. On successful exploitation an attacker can completely compromise the integrity and availability of the application.

",SAP NetWeaver Application Server ABAP and ABAP Platform,0.000850000,0.368060000,B,CWE-20,[],3256571,"[CVE-2022-41214] Multiple vulnerabilities in SAP NetWeaver Application Server ABAP and ABAP Platform Additional CVE- CVE-2022-41212 Product - SAP NetWeaver Application Server ABAP and ABAP Platform, Versions - 700, 731, 804, 740, 750, 789",High,8.7,Priority 2,0.00085,8.7,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:N/I:H/A:H,2022
CVE-2022-35291,2022-07-27T13:30:02,2024-08-03T09:36:43.436Z,"Due to misconfigured application endpoints, SAP SuccessFactors attachment APIs allow attackers with user privileges to perform activities with admin privileges over the network. These APIs were consumed in the SF Mobile application for Time Off, Time Sheet, EC Workflow, and Benefits. On successful exploitation, the attacker can read/write attachments. Thus, compromising the confidentiality and integrity of the application",SAP SuccessFactors Mobile Application for Android & iOS devices,0.000650000,0.292020000,B,CWE-269,[],3226411,"Update to Security Note released on July 2022 Patch Day: [CVE-2022-35291] Privilege escalation vulnerability in SAP SuccessFactors attachment API for Mobile Application(Android & iOS) Product - SAP SuccessFactors attachment API for Mobile Application(Android & iOS), Versions - <8.1.2",High,8.1,Priority 2,0.00065,8.1,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:successfactors_mobile:8.0.5:*:*:*:*:android:*:*,sap,successfactors_mobile,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2022
CVE-2022-35291,2022-07-27T13:30:02,2024-08-03T09:36:43.436Z,"Due to misconfigured application endpoints, SAP SuccessFactors attachment APIs allow attackers with user privileges to perform activities with admin privileges over the network. These APIs were consumed in the SF Mobile application for Time Off, Time Sheet, EC Workflow, and Benefits. On successful exploitation, the attacker can read/write attachments. Thus, compromising the confidentiality and integrity of the application",SAP SuccessFactors Mobile Application for Android & iOS devices,0.000650000,0.292020000,B,CWE-269,[],3226411,"Update to Security Note released on July 2022 Patch Day: [CVE-2022-35291] Privilege escalation vulnerability in SAP SuccessFactors attachment API for Mobile Application(Android & iOS) Product - SAP SuccessFactors attachment API for Mobile Application(Android & iOS), Versions - <8.0.5",High,8.1,Priority 2,0.00065,8.1,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:successfactors_mobile:8.0.5:*:*:*:*:android:*:*,sap,successfactors_mobile,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2022
CVE-2022-41211,2022-11-08T00:00:00,2024-08-03T12:35:49.501Z,"Due to lack of proper memory management, when a victim opens manipulated file received from untrusted sources in SAP 3D Visual Enterprise Author and SAP 3D Visual Enterprise Viewer, Arbitrary Code Execution can be triggered when payload forces:Re-use of dangling pointer which refers to overwritten space in memory. The accessed memory must be filled with code to execute the attack. Therefore, repeated success is unlikely.Stack-based buffer overflow. Since the memory overwritten is random, based on access rights of the memory, repeated success is not assured.

",SAP 3D Visual Enterprise Author,0.000910000,0.393380000,B,CWE-787,[],3263436,"[CVE-2022-41211] Arbitrary Code Execution vulnerability in SAP 3D Visual Enterprise Author and SAP 3D Visual Enterprise Viewer Product - SAP 3D Visual Enterprise Author, Version – 9.0 Product - SAP 3D Visual Enterprise Viewer, Version – 9.0",High,7.0,Priority 2,0.00091,7.0,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_author:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_author,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,2022
CVE-2022-41259,2022-11-08T00:00:00,2024-08-03T12:42:43.979Z,"SAP SQL Anywhere - version 17.0, allows an authenticated attacker to prevent legitimate users from accessing a SQL Anywhere database server by crashing the server with some queries that use an ARRAY constructor.",SAP SQL Anywhere,0.000810000,0.355490000,D,CWE-89,[],3229987,"[CVE-2022-41259] Denial of service (DOS) in SAP SQL Anywhere Product - SAP SQL Anywhere, Version - 17.0",Medium,6.5,Priority 2,0.00081,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:sql_anywhere:17.0:*:*:*:*:*:*:*,sap,sql_anywhere,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022
CVE-2022-41258,2022-11-08T00:00:00,2024-08-03T12:42:44.052Z,"Due to insufficient input validation, SAP Financial Consolidation - version 1010, allows an authenticated attacker to inject malicious script when running a common query in the Web Administration Console. On successful exploitation, an attacker can view or modify information causing a limited impact on confidentiality, integrity and availability of the application.

",SAP Financial Consolidation,0.000720000,0.321700000,B,CWE-79,[],3260708,"[CVE-2022-41258 ] Multiple Cross-Site Scripting (XSS) vulnerabilities in SAP Financial Consolidation Additional CVEs - CVE-2022-41260, CVE-2022-41208 Product - SAP Financial Consolidation, Version - 1010",Medium,6.5,Priority 2,0.00072,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:financial_consolidation:1010:*:*:*:*:*:*:*,sap,financial_consolidation,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,2022
CVE-2022-41207,2022-11-08T00:00:00,2024-08-03T12:35:49.563Z,"SAP Biller Direct allows an unauthenticated attacker to craft a legitimate looking URL. When clicked by an unsuspecting victim, it will use an unsensitized parameter to redirect the victim to a malicious site of the attacker's choosing which can result in disclosure or modification of the victim's information.",SAP Biller Direct,0.000830000,0.360770000,D,CWE-601,[],3238042,"[CVE-2022-41207] URL Redirection vulnerability in SAP Biller Direct Product - SAP Biller Direct, Versions - 635, 750",Medium,6.1,Priority 2,0.00083,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:biller_direct:635:*:*:*:*:*:*:*,sap,biller_direct,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-41205,2022-11-08T00:00:00,2024-08-03T12:35:49.518Z,"SAP GUI allows an authenticated attacker to execute scripts in the local network. On successful exploitation, the attacker can gain access to registries which can cause a limited impact on confidentiality and high impact on availability of the application.

",SAP GUI for Windows,0.000440000,0.133110000,D,CWE-94,[],3237251,"[CVE-2022-41205] Code injection vulnerability in SAP GUI for Windows Product - SAP GUI for Windows, Version – 7.70",Medium,5.5,Priority 4,0.00044,5.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:gui:7.70:-:*:*:*:*:*:*,sap,gui,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,2022
CVE-2022-39802,2022-10-11T00:00:00,2024-08-03T12:07:42.684Z,"SAP Manufacturing Execution - versions 15.1, 15.2, 15.3, allows an attacker to exploit insufficient validation of a file path request parameter. The intended file path can be manipulated to allow arbitrary traversal of directories on the remote server. The file content within each directory can be read which may lead to information disclosure.",SAP Manufacturing Execution,0.002890000,0.692400000,A+,CWE-22,[],3242933,"[CVE-2022-39802] File path traversal vulnerability in SAP Manufacturing Execution Product - SAP Manufacturing Execution, Versions - 15.1, 15.2, 15.3",Hot News,9.9,Priority 2,0.00289,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:manufacturing_execution:15.1:*:*:*:*:*:*:*,sap,manufacturing_execution,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2022
CVE-2022-31596,2022-12-12T03:43:40.155Z,2024-08-03T07:25:59.498Z,"Under certain conditions, an attacker authenticated as a CMS administrator and with high privileges access to the Network in SAP BusinessObjects Business Intelligence Platform (Monitoring DB) - version 430, can access BOE Monitoring database to retrieve and modify (non-personal) system data which would otherwise be restricted. Also, a potential attack could be used to leave the CMS's scope and impact the database. 



A successful attack could have a low impact on confidentiality, a high impact on integrity, and a low impact on availability.



",SAP Business Objects Platform (Monitoring DB) ,0.000720000,0.321700000,D,CWE-668,['3213507'],3213507,"Update to Security Note released on August 2022 Patch Day: [CVE-2022-31596] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (Monitoring DB) Product - SAP Business Objects Platform (Monitoring DB), Version - 430",High,8.2,Priority 2,0.00072,6.0,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:430:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:L,2022
CVE-2022-31596,2022-12-12T03:43:40.155Z,2024-08-03T07:25:59.498Z,"Under certain conditions, an attacker authenticated as a CMS administrator and with high privileges access to the Network in SAP BusinessObjects Business Intelligence Platform (Monitoring DB) - version 430, can access BOE Monitoring database to retrieve and modify (non-personal) system data which would otherwise be restricted. Also, a potential attack could be used to leave the CMS's scope and impact the database. 



A successful attack could have a low impact on confidentiality, a high impact on integrity, and a low impact on availability.



",SAP Business Objects Platform (Monitoring DB) ,0.000720000,0.321700000,D,CWE-668,['3213507'],3213507,"[CVE-2022-31596] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (Monitoring DB) Product -SAP Business Objects Platform (Monitoring DB), Version - 430",Medium,5.2,Priority 2,0.00072,6.0,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:430:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:L,2022
CVE-2022-35299,2022-10-11T00:00:00,2024-08-03T09:36:44.352Z,"SAP SQL Anywhere - version 17.0, and SAP IQ - version 16.1, allows an attacker to leverage logical errors in memory management to cause a memory corruption, such as Stack-based buffer overflow.",SAP SQL Anywhere,0.001780000,0.554080000,D,CWE-121,[],3232021,"[CVE-2022-35299] Buffer Overflow in SAP SQL Anywhere and SAP IQ Product - SAP SQL Anywhere, Version - 17.0 Product - SAP IQ, Version - 16.1",High,8.1,Priority 2,0.00166,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:sap_iq:16.1:*:*:*:*:*:*:*,sap,sap_iq,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022
CVE-2022-39015,2022-10-11T00:00:00,2024-08-03T11:10:32.374Z,"Under certain conditions, BOE AdminTools/ BOE SDK allows an attacker to access information which would otherwise be restricted.",SAP BusinessObjects Business Intelligence Platform (AdminTools/Query Builder),0.000650000,0.292020000,D,CWE-668,[],3239293,"[CVE-2022-39015] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (AdminTools/ Query Builder) Product - SAP BusinessObjects Business Intelligence Platform (Admin Tools/Query Builder), Versions – 420, 430",High,7.7,Priority 2,0.00065,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2022
CVE-2022-41186,2022-10-11T00:00:00,2024-08-03T12:35:49.550Z,"Due to lack of proper memory management, when a victim opens manipulated Computer Graphics Metafile (.cgm, CgmCore.dll) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, a Remote Code Execution can be triggered when payload forces a stack-based overflow and or a re-use of dangling pointer which refers to overwritten space in memory.

",SAP 3D Visual Enterprise Viewer,0.002060000,0.586300000,D,CWE-119,[],3245928,"[Multiple CVEs] Multiple vulnerabilities in SAP 3D Visual Enterprise Viewer CVEs – CVE-2022-41186, CVE-2022-41187, CVE-2022-41188, CVE-2022- 41189, CVE-2022-41190, CVE-2022-41191, CVE-2022-41192, CVE-2022- 41193, CVE-2022-41194, CVE-2022-41195, CVE-2022-41196, CVE-2022- 41197, CVE-2022-41198, CVE-2022-41199, CVE-2022-41200, CVE-2022- 41201, CVE-2022-41202 Product - SAP 3D Visual Enterprise Viewer, Version - 9",High,7.0,Priority 2,0.00228,7.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:*:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2022
CVE-2022-39803,2022-10-11T00:00:00,2024-08-03T12:07:42.690Z,"Due to lack of proper memory management, when a victim opens a manipulated ACIS Part and Assembly (.sat, CoreCadTranslator.exe) file received from untrusted sources in SAP 3D Visual Enterprise Author - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory.

",SAP 3D Visual Enterprise Author,0.001600000,0.530940000,D,CWE-119,[],3245929,"[Multiple CVEs] Multiple vulnerabilities in SAP 3D Visual Enterprise Author CVEs - CVE-2022-39803, CVE-2022-39804, CVE-2022-39805, CVE-2022- 39806, CVE-2022-39807, CVE-2022-39808, CVE-2022-41166, CVE-2022- 41167, CVE-2022-41168, CVE-2022-41169, CVE-2022-41170, CVE-2022- 41171, CVE-2022-41172, CVE-2022-41173, CVE-2022-41174, CVE-2022- 41175, CVE-2022-41176, CVE-2022-41177, CVE-2022-41178, CVE-2022- 41179, CVE-2022-41180, CVE-2022-41181, CVE-2022-41182, CVE-2022- 41183, CVE-2022-41184, CVE-2022-41185 Product - SAP 3D Visual Enterprise Author, Version - 9",High,7.0,Priority 2,0.00177,7.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_author:9.0:*:*:*:*:*:*:*,sap,3d_visual_enterprise_author,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2022
CVE-2022-35296,2022-10-11T00:00:00,2024-08-03T09:36:44.037Z,"Under certain conditions, the application SAP BusinessObjects Business Intelligence Platform (Version Management System) exposes sensitive information to an actor over the network with high privileges that is not explicitly authorized to have access to that information, leading to a high impact on Confidentiality.",SAP BusinessObjects Business Intelligence Platform (Version Management System),0.000650000,0.292020000,D,CWE-200,[],3233226,"[CVE-2022-35296] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (Version Management System) Product - SAP BusinessObjects Business Intelligence Platform (Version Management System), Versions – 420, 430",Medium,6.8,Priority 4,0.00065,4.9,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,2022
CVE-2022-35297,2022-10-11T00:00:00,2024-08-03T09:36:43.435Z,"The application SAP Enable Now does not sufficiently encode user-controlled inputs over the network before it is placed in the output being served to other users, thereby expanding the attack scope, resulting in Stored Cross-Site Scripting (XSS) vulnerability leading to limited impact on Confidentiality, Integrity and Availability.",SAP Enable Now,0.000540000,0.235320000,D,CWE-79,[],3049899,"[CVE-2022-35297] Stored Cross-Site Scripting (XSS) vulnerability in SAP Enable Now Product - SAP Enable Now, Version - 10",Medium,6.5,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:enable_now:10:*:*:*:*:*:*:*,sap,enable_now,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2021-41184,2021-10-26T00:00:00,2024-08-04T03:08:31.291Z,"jQuery-UI is the official jQuery user interface library. Prior to version 1.13.0, accepting the value of the `of` option of the `.position()` util from untrusted sources may execute untrusted code. The issue is fixed in jQuery UI 1.13.0. Any string value passed to the `of` option is now treated as a CSS selector. A workaround is to not accept the value of the `of` option from untrusted sources.",jquery-ui,0.004540000,0.755050000,B,CWE-79,[],3202523,"Cross-Site Scripting (XSS) vulnerability in SAP Commerce Related CVE - CVE-2021-41184 Product - SAP Commerce, Versions - 1905, 2005, 2105, 2011, 2205",Medium,6.1,Priority 2,0.00454,6.5,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:jqueryui:jquery_ui:*:*:*:*:*:jquery:*:*,jqueryui,jquery_ui,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2022
CVE-2022-39800,2022-10-11T00:00:00,2024-08-03T12:07:42.184Z,"SAP BusinessObjects BI LaunchPad - versions 420, 430, is susceptible to script execution attack by an unauthenticated attacker due to improper sanitization of the user inputs while interacting on the network. On successful exploitation, an attacker can view or modify information causing a limited impact on confidentiality and integrity of the application.",SAP BusinessObjects Business Intelligence Platform (BI LaunchPad),0.000840000,0.364370000,D,CWE-79,[],3211161,"[CVE-2022-39800] Cross-Site Scripting (XSS) vulnerability in SAP BusinessObjects Business Intelligence Platform (BI LaunchPad) Product - SAP BusinessObjects Business Intelligence Platform (BI LaunchPad), Versions - 420, 430",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-32244,2022-09-13T19:24:35,2024-08-03T07:39:50.380Z,"Under certain conditions an attacker authenticated as a CMS administrator access the BOE Commentary database and retrieve (non-personal) system data, modify system data but can't make the system unavailable. This needs the attacker to have high privilege access to the same physical/logical network to access information which would otherwise be restricted, leading to low impact on confidentiality and high impact on integrity of the application.",SAP BusinessObjects Business Intelligence Platform (Commentary DB),0.000420000,0.050910000,D,CWE-200,[],3213524,"Update to Security Note released on August 2022 Patch Day: [CVE-2022-32244] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (Commentary DB) Product - SAP BusinessObjects Business Intelligence Platform (Commentary DB), Versions - 420, 430",Medium,6.0,Priority 4,0.00042,5.2,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:N,2022
CVE-2022-32244,2022-09-13T19:24:35,2024-08-03T07:39:50.380Z,"Under certain conditions an attacker authenticated as a CMS administrator access the BOE Commentary database and retrieve (non-personal) system data, modify system data but can't make the system unavailable. This needs the attacker to have high privilege access to the same physical/logical network to access information which would otherwise be restricted, leading to low impact on confidentiality and high impact on integrity of the application.",SAP BusinessObjects Business Intelligence Platform (Commentary DB),0.000420000,0.050910000,D,CWE-200,[],3213524,"[CVE-2022-32244] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence Platform (Commentary DB) Product - SAP BusinessObjects Business Intelligence Platform (Commentary DB), Versions - 420, 430",Medium,5.2,Priority 4,0.00042,5.2,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:N,2022
CVE-2022-41206,2022-10-11T00:00:00,2024-08-03T12:35:49.562Z,"SAP BusinessObjects Business Intelligence platform (Analysis for OLAP) - versions 420, 430, allows an authenticated attacker to send user-controlled inputs when OLAP connections are created and edited in the Central Management Console. On successful exploitation, there could be a limited impact on confidentiality and integrity of the application.

",SAP BusinessObjects Business Intelligence platform (Analysis for OLAP),0.000540000,0.235320000,D,CWE-79,[],3229425,"[CVE-2022-41206] Cross-Site Scripting (XSS) vulnerability in SAP BusinessObjects Business Intelligence platform / Analysis for OLAP Product - SAP BusinessObjects Business Intelligence platform (Analysis for OLAP),  Version - 420, 430",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2022
CVE-2022-41210,2022-10-11T00:00:00,2024-08-03T12:35:49.562Z,"SAP Customer Data Cloud (Gigya mobile app for Android) - version 7.4, uses insecure random number generator program which makes it easy for the attacker to predict future random numbers. This can lead to information disclosure and modification of certain user settings.

",SAP Customer Data Cloud (Gigya),0.000640000,0.287800000,D,CWE-338,[],3248384,"[CVE-2022-41210] Information Disclosure Vulnerability in SAP Customer Data Cloud (Gigya) Product - SAP Customer Data Cloud (Gigya), Versions – 7.4",Medium,4.9,Priority 4,0.00064,5.2,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:customer_data_cloud:7.4:*:*:*:*:android:*:*,sap,customer_data_cloud,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,2022
CVE-2022-41209,2022-10-11T00:00:00,2024-08-03T12:35:49.635Z,"SAP Customer Data Cloud (Gigya mobile app for Android) - version 7.4, uses encryption method which lacks proper diffusion and does not hide the patterns well. This can lead to information disclosure. In certain scenarios, application might also be susceptible to replay attacks.

",SAP Customer Data Cloud (Gigya),0.000550000,0.237640000,D,CWE-326,[],3248970,"[CVE-2022-41209] Information Disclosure Vulnerability in SAP Customer Data Cloud (Gigya) Product - SAP Customer Data Cloud (Gigya), Versions – 7.4",Medium,4.9,Priority 4,0.00055,5.2,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:customer_data_cloud:7.4:*:*:*:*:android:*:*,sap,customer_data_cloud,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,2022
